Date,^FVX,^IRX,^TNX,^TYX
1999-01-15,4.548,4.32,4.669,5.11
1999-01-19,4.585,4.28,4.701,5.134
1999-01-20,4.636,4.29,4.745,5.169
1999-01-21,4.578,4.21,4.689,5.144
1999-01-22,4.526,4.25,4.629,5.082
1999-01-25,4.541,4.29,4.653,5.112
1999-01-26,4.564,4.35,4.681,5.12
1999-01-27,4.556,4.36,4.673,5.132
1999-01-28,4.549,4.37,4.665,5.108
1999-01-29,4.55,4.36,4.653,5.086
1999-02-01,4.631,4.41,4.745,5.181
1999-02-02,4.684,4.41,4.785,5.237
1999-02-03,4.721,4.36,4.822,5.254
1999-02-04,4.804,4.36,4.887,5.302
1999-02-05,4.85,4.39,4.932,5.338
1999-02-08,4.843,4.4,4.924,5.349
1999-02-09,4.82,4.41,4.891,5.321
1999-02-10,4.778,4.37,4.9,5.342
1999-02-11,4.814,4.39,4.908,5.344
1999-02-12,4.957,4.42,5.052,5.424
1999-02-16,4.95,4.4,5.028,5.351
1999-02-17,4.907,4.41,4.978,5.311
1999-02-18,4.943,,5.028,5.359
1999-02-19,4.972,4.45,5.061,5.377
1999-02-22,4.943,4.49,5.016,5.349
1999-02-23,5.015,4.54,5.078,5.413
1999-02-24,5.109,,5.162,5.498
1999-02-25,5.219,4.5,5.293,5.603
1999-02-26,5.205,4.55,5.272,5.553
1999-03-01,5.308,4.58,5.384,5.657
1999-03-02,5.264,,5.341,5.623
1999-03-03,5.279,4.48,5.376,5.678
1999-03-04,5.301,4.48,5.401,5.684
1999-03-05,5.221,4.49,5.316,5.605
1999-03-08,5.199,4.5,5.278,5.591
1999-03-09,5.097,4.47,5.172,5.533
1999-03-10,5.112,4.47,5.189,5.553
1999-03-11,5.126,4.48,5.197,5.562
1999-03-12,5.061,4.47,5.151,5.533
1999-03-15,5.046,4.46,5.13,5.505
1999-03-16,5.017,4.43,5.097,5.467
1999-03-17,5.039,4.4,5.122,5.502
1999-03-18,5.01,,5.101,5.485
1999-03-19,5.062,4.38,5.148,5.533
1999-03-22,5.113,,5.194,5.56
1999-03-23,5.084,4.38,5.186,5.558
1999-03-24,5.048,4.38,5.156,5.533
1999-03-25,5.092,,5.203,5.58
1999-03-26,5.092,4.39,5.199,5.596
1999-03-29,5.122,4.39,5.259,5.641
1999-03-30,5.056,4.37,5.191,5.585
1999-03-31,5.093,4.36,5.234,5.621
1999-04-01,5.137,4.3,5.272,5.673
1999-04-05,5.042,,5.183,5.589
1999-04-06,4.998,4.29,5.12,5.518
1999-04-07,5.02,,5.124,5.509
1999-04-08,4.924,4.27,5.019,5.428
1999-04-09,4.947,4.26,5.036,5.452
1999-04-12,4.947,4.22,5.04,5.445
1999-04-13,5.006,4.17,5.099,5.494
1999-04-14,5.021,4.16,5.112,5.5
1999-04-15,5.05,4.19,5.15,5.52
1999-04-16,5.103,4.22,5.206,5.565
1999-04-19,5.058,4.21,5.168,5.54
1999-04-20,5.029,4.25,5.134,5.509
1999-04-21,5.036,4.24,5.134,5.494
1999-04-22,5.119,4.27,5.236,5.598
1999-04-23,5.127,4.31,5.237,5.589
1999-04-26,5.104,4.35,5.211,5.565
1999-04-27,5.097,4.37,5.207,5.542
1999-04-28,5.12,4.38,5.241,5.574
1999-04-29,5.067,4.38,5.19,5.516
1999-04-30,5.218,4.43,5.35,5.673
1999-05-03,5.219,4.46,5.359,5.66
1999-05-04,5.264,4.49,5.407,5.717
1999-05-05,5.242,4.48,5.385,5.699
1999-05-06,5.341,4.48,5.495,5.79
1999-05-07,5.364,4.47,5.535,5.813
1999-05-10,5.342,4.47,5.514,5.78
1999-05-11,5.411,4.48,5.571,5.837
1999-05-12,5.373,4.47,5.558,5.823
1999-05-13,5.272,4.45,5.39,5.738
1999-05-14,5.474,4.5,5.603,5.911
1999-05-17,5.525,4.55,5.649,5.902
1999-05-18,5.569,4.53,5.661,5.887
1999-05-19,5.533,4.5,5.595,5.799
1999-05-20,5.526,4.48,5.582,5.816
1999-05-21,5.438,4.46,5.516,5.771
1999-05-24,5.424,4.5,5.492,5.764
1999-05-25,5.424,4.51,5.479,5.755
1999-05-26,5.482,4.52,5.537,5.795
1999-05-27,5.587,4.52,5.612,5.837
1999-05-28,5.571,4.51,5.611,5.823
1999-06-01,5.726,4.54,5.766,5.936
1999-06-02,5.726,4.6,5.783,5.934
1999-06-03,5.734,4.52,5.788,5.946
1999-06-04,5.735,4.43,5.809,5.96
1999-06-07,5.72,4.39,5.796,5.965
1999-06-08,5.728,4.48,5.818,5.987
1999-06-09,5.765,4.47,5.856,6.01
1999-06-10,5.833,4.53,5.916,6.049
1999-06-11,5.886,4.59,5.998,6.135
1999-06-14,5.864,4.57,5.968,6.102
1999-06-15,5.841,4.59,5.959,6.1
1999-06-16,5.819,4.55,5.938,6.074
1999-06-17,5.662,4.51,5.776,5.951
1999-06-18,5.715,4.52,5.822,5.971
1999-06-21,5.783,4.55,5.891,6.027
1999-06-22,5.821,4.61,5.93,6.06
1999-06-23,5.889,4.59,6.003,6.128
1999-06-24,5.912,4.59,6.029,6.161
1999-06-25,5.89,4.66,6.012,6.151
1999-06-28,5.841,4.67,5.958,6.095
1999-06-29,5.815,4.7,5.926,6.065
1999-06-30,5.657,4.67,5.81,5.988
1999-07-01,5.71,4.57,5.84,6.013
1999-07-02,5.688,4.54,5.823,6.001
1999-07-06,5.748,4.52,5.866,6.043
1999-07-07,5.764,4.53,5.892,6.058
1999-07-08,5.696,,5.832,5.998
1999-07-09,5.689,4.56,5.823,5.998
1999-07-12,5.591,4.56,5.721,5.906
1999-07-13,5.576,4.58,5.692,5.891
1999-07-14,5.614,4.58,5.721,5.908
1999-07-15,5.599,4.57,5.709,5.906
1999-07-16,5.554,4.54,5.671,5.894
1999-07-19,5.532,4.52,5.65,5.894
1999-07-20,5.51,4.49,5.629,5.882
1999-07-21,5.51,4.47,5.65,5.899
1999-07-22,5.638,4.48,5.769,5.967
1999-07-23,5.684,4.52,5.829,6.004
1999-07-26,5.707,4.57,5.846,6.034
1999-07-27,5.67,4.58,5.799,6.006
1999-07-28,5.67,,5.786,6.002
1999-07-29,5.761,4.58,5.863,6.061
1999-07-30,5.793,4.62,5.907,6.104
1999-08-02,5.801,4.65,5.911,6.119
1999-08-03,5.824,4.69,5.942,6.155
1999-08-04,5.824,4.66,5.946,6.112
1999-08-05,5.74,4.58,5.877,6.047
1999-08-06,5.88,4.66,6.007,6.147
1999-08-09,5.996,4.74,6.118,6.225
1999-08-10,6.02,4.81,6.144,6.248
1999-08-11,5.963,4.77,6.109,6.214
1999-08-12,5.956,4.66,6.067,6.261
1999-08-13,5.861,4.6,5.975,6.104
1999-08-16,5.861,4.63,5.966,6.084
1999-08-17,5.803,4.68,5.874,6.012
1999-08-18,5.781,4.63,5.866,5.996
1999-08-19,5.795,4.63,5.883,6.014
1999-08-20,5.781,4.69,5.87,5.99
1999-08-23,5.788,4.77,5.883,5.974
1999-08-24,5.723,4.85,5.837,5.939
1999-08-25,5.613,4.79,5.717,5.86
1999-08-26,5.649,4.78,5.738,5.875
1999-08-27,5.751,4.84,5.841,5.961
1999-08-30,5.854,4.85,5.941,6.055
1999-08-31,5.875,4.85,5.979,6.066
1999-09-01,5.868,4.82,5.974,6.082
1999-09-02,5.89,4.78,6.012,6.141
1999-09-03,5.774,4.77,5.883,6.021
1999-09-07,5.817,4.69,5.937,6.067
1999-09-08,5.792,4.69,5.92,6.061
1999-09-09,5.836,4.68,5.958,6.093
1999-09-10,5.763,4.62,5.891,6.034
1999-09-13,5.785,4.63,5.908,6.055
1999-09-14,5.822,4.69,5.95,6.109
1999-09-15,5.792,4.62,5.929,6.106
1999-09-16,5.749,,5.891,6.072
1999-09-17,5.734,4.55,5.854,6.043
1999-09-20,5.791,4.54,5.902,6.072
1999-09-21,5.805,4.65,5.923,6.093
1999-09-22,5.798,4.68,5.915,6.088
1999-09-23,5.739,,5.852,6.036
1999-09-24,5.635,,5.739,5.947
1999-09-27,5.709,,5.818,6.016
1999-09-28,5.753,,5.872,6.058
1999-09-29,5.834,4.68,5.948,6.117
1999-09-30,5.76,4.71,5.885,6.056
1999-10-01,5.871,4.71,5.986,6.145
1999-10-04,5.826,4.7,5.935,6.099
1999-10-05,5.938,4.73,6.02,6.168
1999-10-06,5.96,4.67,6.033,6.17
1999-10-07,5.96,4.7,6.033,6.18
1999-10-08,5.938,4.67,6.024,6.189
1999-10-12,5.968,4.72,6.058,6.226
1999-10-13,6.02,4.84,6.114,6.288
1999-10-14,6.058,4.87,6.157,6.316
1999-10-15,5.975,4.89,6.067,6.261
1999-10-18,6.005,4.93,6.11,6.297
1999-10-19,6.058,4.99,6.166,6.342
1999-10-20,6.081,,6.179,6.338
1999-10-21,6.081,4.98,6.183,6.352
1999-10-22,6.096,4.92,6.192,6.35
1999-10-25,6.119,4.9,6.205,6.35
1999-10-26,6.134,,6.227,6.371
1999-10-27,6.089,,6.183,6.323
1999-10-28,6.02,,6.106,6.243
1999-10-29,5.937,4.96,6.003,6.149
1999-11-01,5.975,4.98,6.046,6.182
1999-11-02,5.952,4.98,6.02,6.136
1999-11-03,5.929,4.97,5.999,6.131
1999-11-04,5.883,,5.943,6.088
1999-11-05,5.838,,5.905,6.04
1999-11-08,5.868,5.04,5.935,6.058
1999-11-09,5.876,5.04,5.947,6.063
1999-11-10,5.904,5.05,5.981,6.09
1999-11-12,5.839,5.08,5.913,6.024
1999-11-15,5.853,5.11,5.917,6.029
1999-11-16,5.904,5.14,5.952,6.056
1999-11-17,5.963,5.09,6.024,6.131
1999-11-18,5.977,5.08,6.05,6.166
1999-11-19,5.985,5.08,6.05,6.161
1999-11-22,6.014,5.07,6.085,6.189
1999-11-23,6.014,5.13,6.076,6.189
1999-11-24,6.014,5.13,6.076,6.203
1999-11-26,6.044,,6.106,6.226
1999-11-29,6.126,5.17,6.189,6.3
1999-11-30,6.096,5.15,6.163,6.281
1999-12-01,6.126,,6.193,6.29
1999-12-02,6.149,5.09,6.224,6.316
1999-12-03,6.059,,6.163,6.257
1999-12-06,6.059,5.09,6.141,6.245
1999-12-07,6.015,5.07,6.098,6.203
1999-12-08,6.044,5.06,6.133,6.224
1999-12-09,6.022,,6.12,6.215
1999-12-10,5.978,5.12,6.068,6.161
1999-12-13,5.992,5.21,6.089,6.191
1999-12-14,6.097,5.21,6.203,6.3
1999-12-15,6.127,5.18,6.242,6.328
1999-12-16,6.187,5.22,6.295,6.384
1999-12-17,6.195,5.28,6.287,6.377
1999-12-20,6.263,5.38,6.34,6.428
1999-12-21,6.271,5.42,6.358,6.45
1999-12-22,6.294,5.38,6.376,6.46
1999-12-23,6.302,5.3,6.394,6.477
1999-12-27,6.295,5.28,6.385,6.455
1999-12-28,6.326,5.26,6.417,6.475
1999-12-29,6.295,5.09,6.386,6.44
1999-12-30,6.28,5.01,6.368,6.426
1999-12-31,6.342,5.17,6.435,6.477
2000-01-03,6.457,5.27,6.548,6.598
2000-01-04,6.396,5.27,6.485,6.532
2000-01-05,6.489,5.27,6.599,6.631
2000-01-06,6.45,5.24,6.549,6.572
2000-01-07,6.397,5.22,6.504,6.537
2000-01-10,6.459,5.23,6.558,6.59
2000-01-11,6.568,5.27,6.664,6.677
2000-01-12,6.607,5.28,6.696,6.701
2000-01-13,6.514,5.22,6.618,6.639
2000-01-14,6.569,5.25,6.674,6.688
2000-01-18,6.625,5.23,6.748,6.742
2000-01-19,6.594,5.35,6.725,6.716
2000-01-20,6.633,5.3,6.748,6.727
2000-01-21,6.65,5.3,6.781,6.709
2000-01-24,6.572,5.33,6.684,6.647
2000-01-25,6.58,5.4,6.684,6.634
2000-01-26,6.612,5.41,6.68,6.586
2000-01-27,6.651,5.41,6.685,6.525
2000-01-28,6.66,5.47,6.648,6.431
2000-01-31,6.692,5.53,6.667,6.491
2000-02-01,6.661,5.55,6.617,6.421
2000-02-02,6.677,5.5,6.598,6.315
2000-02-03,6.552,5.43,6.475,6.164
2000-02-04,6.632,5.49,6.517,6.225
2000-02-07,6.735,5.47,6.631,6.334
2000-02-08,6.727,5.52,6.599,6.22
2000-02-09,6.744,5.49,6.669,6.301
2000-02-10,6.76,5.5,6.656,6.436
2000-02-11,6.737,5.48,6.621,6.293
2000-02-14,6.658,5.46,6.539,6.217
2000-02-15,6.706,5.58,6.552,6.244
2000-02-16,6.699,5.55,6.547,6.265
2000-02-17,6.747,5.57,6.569,6.212
2000-02-18,6.677,5.57,6.483,6.148
2000-02-22,6.542,5.6,6.342,6.068
2000-02-23,6.638,5.64,6.427,6.135
2000-02-24,6.527,5.64,6.346,6.126
2000-02-25,6.481,5.62,6.341,6.153
2000-02-28,6.568,5.66,6.414,6.189
2000-02-29,6.593,5.64,6.409,6.133
2000-03-01,6.561,5.6,6.379,6.151
2000-03-02,6.601,5.59,6.396,6.144
2000-03-03,6.579,5.63,6.371,6.117
2000-03-06,6.627,5.65,6.409,6.144
2000-03-07,6.587,5.65,6.383,6.148
2000-03-08,6.58,5.67,6.375,6.16
2000-03-09,6.548,5.66,6.341,6.148
2000-03-10,6.597,5.68,6.387,6.189
2000-03-13,6.566,5.71,6.362,6.162
2000-03-14,6.502,5.71,6.298,6.106
2000-03-15,6.494,5.69,6.276,6.072
2000-03-16,6.455,5.7,6.238,6.039
2000-03-17,6.44,5.7,6.188,6.001
2000-03-20,6.448,5.73,6.171,5.988
2000-03-21,6.432,5.74,6.137,5.966
2000-03-22,6.409,,6.12,5.968
2000-03-23,6.377,5.73,6.07,5.904
2000-03-24,6.49,5.72,6.174,5.984
2000-03-27,6.506,5.68,6.195,5.986
2000-03-28,6.475,5.71,6.17,5.988
2000-03-29,6.427,5.72,6.149,5.962
2000-03-30,6.355,,6.065,5.873
2000-03-31,6.332,5.72,6.023,5.846
2000-04-03,6.284,5.69,5.986,5.825
2000-04-04,6.094,5.67,5.841,5.737
2000-04-05,6.157,5.7,5.882,5.795
2000-04-06,6.213,5.71,5.915,5.791
2000-04-07,6.182,5.71,5.849,5.708
2000-04-10,6.103,5.69,5.792,5.683
2000-04-11,6.174,5.67,5.877,5.772
2000-04-12,6.262,5.67,5.968,5.841
2000-04-13,6.207,,5.914,5.803
2000-04-14,6.167,5.64,5.885,5.782
2000-04-17,6.216,5.64,5.992,5.908
2000-04-18,6.256,5.64,6.046,5.912
2000-04-19,6.224,5.64,5.975,5.844
2000-04-20,6.232,,5.988,5.825
2000-04-24,6.225,5.6,5.987,5.856
2000-04-25,6.363,5.63,6.117,5.934
2000-04-26,6.396,5.59,6.13,5.942
2000-04-27,6.526,5.58,6.235,5.993
2000-04-28,6.552,5.65,6.214,5.962
2000-05-01,6.56,5.67,6.255,5.976
2000-05-02,6.602,5.74,6.312,6.019
2000-05-03,6.66,5.74,6.403,6.11
2000-05-04,6.694,5.72,6.446,6.174
2000-05-05,6.77,5.79,6.507,6.192
2000-05-08,6.812,5.89,6.56,6.25
2000-05-09,6.78,5.96,6.524,6.208
2000-05-10,6.668,5.93,6.437,6.165
2000-05-11,6.653,5.91,6.407,6.147
2000-05-12,6.75,5.96,6.498,6.199
2000-05-15,6.72,5.93,6.459,6.165
2000-05-16,6.705,6.01,6.402,6.106
2000-05-17,6.727,5.91,6.463,6.174
2000-05-18,6.78,5.73,6.546,6.231
2000-05-19,6.72,5.7,6.511,6.227
2000-05-22,6.637,5.7,6.42,6.169
2000-05-23,6.675,5.78,6.446,6.172
2000-05-24,6.689,5.74,6.459,6.185
2000-05-25,6.615,5.66,6.372,6.097
2000-05-26,6.57,5.65,6.32,6.052
2000-05-30,6.607,5.6,6.367,6.086
2000-05-31,6.532,5.49,6.285,6.017
2000-06-01,6.435,5.56,6.195,5.949
2000-06-02,6.368,5.7,6.148,5.935
2000-06-05,6.323,5.71,6.101,5.905
2000-06-06,6.345,5.82,6.127,5.909
2000-06-07,6.338,5.75,6.114,5.884
2000-06-08,6.337,5.75,6.105,5.875
2000-06-09,6.351,5.75,6.113,5.89
2000-06-12,6.314,5.67,6.075,5.875
2000-06-13,6.306,5.72,6.101,5.937
2000-06-14,6.247,5.66,6.041,5.911
2000-06-15,6.247,,6.037,5.918
2000-06-16,6.172,,5.969,5.875
2000-06-19,6.201,,5.99,5.885
2000-06-20,6.216,5.62,6.015,5.896
2000-06-21,6.297,5.64,6.096,5.959
2000-06-22,6.312,5.66,6.113,5.981
2000-06-23,6.363,5.69,6.177,6.032
2000-06-26,6.296,5.65,6.095,5.983
2000-06-27,6.273,5.65,6.078,5.941
2000-06-28,6.28,5.64,6.104,5.963
2000-06-29,6.206,5.67,6.031,5.877
2000-06-30,6.175,5.7,6.018,5.881
2000-07-03,6.116,5.87,5.98,5.862
2000-07-05,6.107,5.81,5.976,5.857
2000-07-06,6.152,5.84,6.031,5.9
2000-07-07,6.091,5.85,5.997,5.859
2000-07-10,6.121,5.88,6.026,5.876
2000-07-11,6.143,5.92,6.048,5.883
2000-07-12,6.18,5.99,6.077,5.883
2000-07-13,6.135,5.98,5.992,5.81
2000-07-14,6.238,5.97,6.094,5.872
2000-07-17,6.298,5.96,6.146,5.913
2000-07-18,6.29,5.97,6.141,5.909
2000-07-19,6.29,5.98,6.15,5.913
2000-07-20,6.147,6.0,6.013,5.814
2000-07-21,6.131,5.94,6.0,5.795
2000-07-24,6.169,5.97,6.025,5.802
2000-07-25,6.161,6.01,6.021,5.802
2000-07-26,6.153,5.99,6.021,5.81
2000-07-27,6.13,6.02,6.0,5.768
2000-07-28,6.144,6.0,6.025,5.776
2000-07-31,6.144,6.02,6.029,5.78
2000-08-01,6.106,6.06,5.991,5.736
2000-08-02,6.076,6.05,5.969,5.764
2000-08-03,6.068,6.04,5.944,5.732
2000-08-04,6.014,6.04,5.901,5.711
2000-08-07,6.059,6.04,5.948,5.751
2000-08-08,6.014,6.07,5.914,5.732
2000-08-09,6.028,6.05,5.909,5.726
2000-08-10,5.99,6.06,5.75,5.674
2000-08-11,6.057,6.09,5.787,5.707
2000-08-14,6.057,6.08,5.771,5.699
2000-08-15,6.094,6.08,5.8,5.713
2000-08-16,6.116,6.08,5.817,5.728
2000-08-17,6.109,6.07,5.804,5.707
2000-08-18,6.083,6.07,5.766,5.686
2000-08-21,6.085,6.08,5.771,5.703
2000-08-22,6.062,6.08,5.762,5.695
2000-08-23,6.016,6.09,5.725,5.676
2000-08-24,5.993,6.09,5.716,5.659
2000-08-25,5.992,6.11,5.721,5.668
2000-08-28,6.037,6.13,5.766,5.715
2000-08-29,6.067,6.12,5.808,5.751
2000-08-30,6.059,6.12,5.8,5.736
2000-08-31,5.975,6.11,5.729,5.674
2000-09-01,5.891,6.08,5.675,5.655
2000-09-05,5.905,6.06,5.683,5.663
2000-09-06,5.927,6.01,5.712,5.7
2000-09-07,5.957,6.0,5.749,5.713
2000-09-08,5.926,5.96,5.724,5.692
2000-09-11,5.963,5.94,5.758,5.721
2000-09-12,5.963,5.91,5.77,5.75
2000-09-13,5.917,5.91,5.728,5.732
2000-09-14,5.932,5.95,5.774,5.805
2000-09-15,5.916,5.96,5.833,5.895
2000-09-18,5.9,5.95,5.871,5.956
2000-09-19,5.907,5.97,5.85,5.914
2000-09-20,5.953,5.97,5.892,5.962
2000-09-21,5.945,5.96,5.871,5.927
2000-09-22,5.905,5.97,5.829,5.904
2000-09-25,5.912,5.98,5.833,5.891
2000-09-26,5.874,5.98,5.799,5.852
2000-09-27,5.873,6.01,5.82,5.899
2000-09-28,5.881,6.05,5.812,5.884
2000-09-29,5.833,6.03,5.778,5.869
2000-10-02,5.841,6.01,5.82,5.925
2000-10-03,5.886,,5.867,5.945
2000-10-04,5.909,6.04,5.892,5.947
2000-10-05,5.878,6.05,5.854,5.899
2000-10-06,5.861,6.05,5.816,5.845
2000-10-09,5.861,,5.816,5.845
2000-10-10,5.845,6.04,5.795,5.828
2000-10-11,5.798,6.04,5.77,5.826
2000-10-12,5.714,6.0,5.715,5.809
2000-10-13,5.705,6.0,5.715,5.799
2000-10-16,5.75,6.04,5.74,5.813
2000-10-17,5.658,6.09,5.665,5.761
2000-10-18,5.657,6.12,5.657,5.769
2000-10-19,5.664,6.12,5.652,5.752
2000-10-20,5.671,6.12,5.636,5.725
2000-10-23,5.632,6.15,5.582,5.679
2000-10-24,5.67,6.16,5.623,5.706
2000-10-25,5.738,6.18,5.686,5.752
2000-10-26,5.73,6.16,5.673,5.729
2000-10-27,5.783,6.15,5.711,5.74
2000-10-30,5.806,,5.728,5.746
2000-10-31,5.813,,5.757,5.784
2000-11-01,5.774,6.17,5.736,5.784
2000-11-02,5.773,6.17,5.74,5.786
2000-11-03,5.85,6.19,5.804,5.845
2000-11-06,5.888,6.22,5.855,5.888
2000-11-07,5.896,6.22,5.859,5.891
2000-11-08,5.822,6.21,5.85,5.878
2000-11-09,5.764,6.18,5.808,5.854
2000-11-10,5.75,6.17,5.795,5.871
2000-11-13,5.714,6.17,5.761,5.835
2000-11-14,5.714,6.15,5.744,5.807
2000-11-15,5.677,6.17,5.698,5.763
2000-11-16,5.648,6.15,5.669,5.739
2000-11-17,5.662,6.15,5.694,5.773
2000-11-20,5.633,6.16,5.664,5.754
2000-11-21,5.64,6.17,5.66,5.733
2000-11-22,5.575,6.17,5.593,5.646
2000-11-24,5.575,,5.622,5.666
2000-11-27,5.618,6.13,5.626,5.702
2000-11-28,5.567,6.1,5.589,5.672
2000-11-29,5.502,6.05,5.543,5.654
2000-11-30,5.393,6.01,5.439,5.586
2000-12-01,5.457,6.04,5.513,5.641
2000-12-04,5.443,5.98,5.522,5.664
2000-12-05,5.349,5.9,5.43,5.59
2000-12-06,5.255,5.9,5.319,5.522
2000-12-07,5.255,5.92,5.299,5.5
2000-12-08,5.304,5.9,5.344,5.548
2000-12-11,5.318,5.89,5.36,5.538
2000-12-12,5.318,5.89,5.343,5.528
2000-12-13,5.239,5.43,5.278,5.478
2000-12-14,5.167,5.87,5.213,5.446
2000-12-15,5.13,5.83,5.176,5.416
2000-12-18,5.094,5.78,5.156,5.434
2000-12-19,5.115,5.75,5.184,5.468
2000-12-20,5.0,5.67,5.075,5.422
2000-12-21,4.928,5.22,5.023,5.405
2000-12-22,4.892,5.12,5.002,5.389
2000-12-26,4.891,5.59,5.022,5.404
2000-12-27,4.983,5.6,5.086,5.442
2000-12-28,5.004,5.7,5.114,5.436
2000-12-29,4.981,5.73,5.11,5.459
2001-01-02,4.752,5.68,4.917,5.35
2001-01-03,4.923,5.53,5.097,5.463
2001-01-04,4.808,5.24,5.013,5.435
2001-01-05,4.672,4.97,4.948,5.414
2001-01-08,4.601,5.05,4.897,5.408
2001-01-09,4.706,,4.964,5.419
2001-01-10,4.812,5.14,5.084,5.479
2001-01-11,4.826,,5.116,5.543
2001-01-12,4.947,,5.23,5.618
2001-01-16,4.932,5.21,5.234,5.597
2001-01-17,4.838,5.22,5.156,5.516
2001-01-18,4.73,5.14,5.095,5.468
2001-01-19,4.825,5.09,5.174,5.551
2001-01-22,4.843,5.1,5.221,5.605
2001-01-23,4.929,,5.274,5.648
2001-01-24,4.95,5.13,5.303,5.665
2001-01-25,4.928,5.12,5.27,5.623
2001-01-26,4.89,5.03,5.253,5.636
2001-01-29,4.933,4.98,5.295,5.687
2001-01-30,4.882,4.88,5.212,5.583
2001-01-31,4.838,4.84,5.179,5.536
2001-02-01,4.723,4.85,5.061,5.448
2001-02-02,4.829,4.92,5.138,5.504
2001-02-05,4.843,4.95,5.146,5.476
2001-02-06,4.894,4.93,5.195,5.51
2001-02-07,4.886,4.93,5.179,5.514
2001-02-08,4.893,,5.099,5.528
2001-02-09,4.819,,5.016,5.369
2001-02-12,4.84,4.92,5.048,5.419
2001-02-13,4.883,4.91,5.068,5.428
2001-02-14,4.963,4.93,5.105,5.437
2001-02-15,5.036,4.94,5.178,5.486
2001-02-16,4.903,4.88,5.093,5.452
2001-02-20,4.91,4.91,5.097,5.452
2001-02-21,4.917,,5.129,5.488
2001-02-22,4.916,4.87,5.154,5.525
2001-02-23,4.812,4.75,5.08,5.473
2001-02-26,4.775,4.7,5.036,5.439
2001-02-27,4.716,4.68,4.956,5.343
2001-02-28,4.65,4.72,4.908,5.337
2001-03-01,4.628,4.7,4.856,5.279
2001-03-02,4.714,4.71,4.943,5.362
2001-03-05,4.728,4.72,4.963,5.362
2001-03-06,4.727,4.65,4.971,5.373
2001-03-07,4.676,4.56,4.919,5.314
2001-03-08,4.653,4.55,4.887,5.299
2001-03-09,4.71,4.6,4.931,5.318
2001-03-12,4.695,4.54,4.919,5.312
2001-03-13,4.687,,4.931,5.335
2001-03-14,4.584,4.42,4.851,5.283
2001-03-15,4.51,4.38,4.804,5.291
2001-03-16,4.472,4.41,4.752,5.262
2001-03-19,4.53,4.44,4.815,5.293
2001-03-20,4.493,4.38,4.791,5.285
2001-03-21,4.441,4.19,4.768,5.283
2001-03-22,4.382,4.15,4.708,5.241
2001-03-23,4.48,4.17,4.799,5.297
2001-03-26,4.511,4.15,4.847,5.351
2001-03-27,4.665,4.24,4.983,5.445
2001-03-28,4.635,4.23,4.971,5.464
2001-03-29,4.605,4.22,4.963,5.473
2001-03-30,4.544,4.18,4.915,5.453
2001-04-02,4.595,4.15,4.971,5.477
2001-04-03,4.543,4.04,4.935,5.477
2001-04-04,4.505,4.0,4.923,5.494
2001-04-05,4.556,3.99,4.963,5.521
2001-04-06,4.451,3.84,4.874,5.456
2001-04-09,4.473,3.83,4.906,5.481
2001-04-10,4.62,3.83,5.068,5.622
2001-04-11,4.679,3.98,5.109,5.602
2001-04-12,4.738,3.9,5.146,5.6
2001-04-16,4.886,4.03,5.275,5.696
2001-04-17,4.788,4.0,5.188,5.64
2001-04-18,4.66,3.8,5.118,5.644
2001-04-19,4.757,3.76,5.233,5.76
2001-04-20,4.778,3.67,5.263,5.777
2001-04-23,4.695,3.63,5.188,5.726
2001-04-24,4.687,3.69,5.188,5.731
2001-04-25,4.777,3.74,5.254,5.777
2001-04-26,4.716,3.73,5.192,5.71
2001-04-27,4.835,,5.313,5.79
2001-04-30,4.888,3.83,5.338,5.772
2001-05-01,4.85,3.81,5.288,5.74
2001-05-02,4.857,3.79,5.284,5.701
2001-05-03,4.795,3.75,5.201,5.633
2001-05-04,4.741,3.64,5.184,5.647
2001-05-07,4.74,3.62,5.205,5.683
2001-05-08,4.717,3.59,5.217,5.712
2001-05-09,4.639,3.63,5.168,5.669
2001-05-10,4.738,3.62,5.272,5.747
2001-05-11,4.982,3.68,5.484,5.882
2001-05-14,4.91,3.61,5.416,5.844
2001-05-15,4.946,3.54,5.48,5.894
2001-05-16,4.946,3.48,5.467,5.866
2001-05-17,5.004,3.48,5.467,5.826
2001-05-18,4.983,3.51,5.391,5.752
2001-05-21,4.99,3.54,5.386,5.754
2001-05-22,4.961,3.56,5.399,5.768
2001-05-23,4.94,3.56,5.391,5.789
2001-05-24,5.034,3.6,5.489,5.856
2001-05-25,5.013,3.57,5.485,5.835
2001-05-29,5.028,3.6,5.507,5.849
2001-05-30,5.028,3.59,5.503,5.842
2001-05-31,4.941,3.54,5.413,5.779
2001-06-01,4.912,3.54,5.354,5.711
2001-06-04,4.891,3.59,5.324,5.681
2001-06-05,4.818,3.53,5.261,5.649
2001-06-06,4.833,,5.265,5.663
2001-06-07,4.84,3.52,5.295,5.715
2001-06-08,4.877,,5.333,5.729
2001-06-11,4.84,3.51,5.287,5.683
2001-06-12,4.79,3.47,5.24,5.645
2001-06-13,4.79,3.46,5.257,5.654
2001-06-14,4.718,3.44,5.215,5.636
2001-06-15,4.696,3.43,5.228,5.665
2001-06-18,4.696,3.4,5.241,5.693
2001-06-19,4.696,3.41,5.228,5.684
2001-06-20,4.667,3.41,5.199,5.665
2001-06-21,4.66,3.42,5.178,5.632
2001-06-22,4.61,3.36,5.124,5.58
